timestamp,open,high,low,close,volume
2015-01-15,505.5700,505.6800,497.7600,501.7900,2711355
2015-01-14,494.6500,503.2300,493.0000,500.8700,2229638
2015-01-13,498.8400,502.9800,492.3900,496.1800,2365687
2015-01-12,494.9400,495.9760,487.5600,492.5500,2320446
2015-01-09,504.7600,504.9200,494.7900,496.1700,2054956
2015-01-08,497.9900,503.4800,491.0000,502.6800,3344395
2015-01-07,507.0000,507.2440,499.6500,501.1000,2059366
2015-01-06,515.0000,516.1750,501.0500,501.9600,2891950
2015-01-05,523.2600,524.3300,513.0600,513.8700,2054238
2015-01-02,529.0100,531.2700,524.1000,524.8100,1446662
2014-12-31,531.2500,532.6000,525.8000,526.4000,1371819
2014-12-30,528.0900,531.1500,527.1300,530.4200,873923
2014-12-29,532.1900,535.4800,530.0110,530.3300,2276104
2014-12-26,528.7700,534.2500,527.3100,534.0300,1037727
2014-12-24,530.5100,531.7590,527.0200,528.7700,704035
2014-12-23,527.0000,534.5600,526.2900,530.5900,2191567
2014-12-22,516.0800,526.4600,516.0800,524.8700,2723599
2014-12-19,511.5100,517.7200,506.9106,516.3500,3680148
2014-12-18,512.9500,513.8700,504.7000,511.1000,2918730
2014-12-17,497.0000,507.0000,496.8100,504.8900,2875281
2014-12-16,511.5600,513.0500,489.0000,495.3900,3953371
2014-12-15,522.7400,523.1000,513.2700,513.8000,2812786
2014-12-12,523.5100,528.5000,518.6600,518.6600,1989117
2014-12-11,527.8000,533.9200,527.1000,528.3400,1610964
2014-12-10,533.0800,536.3300,525.5600,526.0600,1716835
2014-12-09,522.1400,534.1900,520.5000,533.3700,1871268
2014-12-08,527.1300,531.0000,523.7900,526.9800,2327127
2014-12-05,531.0000,532.8900,524.2800,525.2600,2558649
2014-12-04,531.1600,537.3400,528.5900,537.3100,1392208
2014-12-03,531.4400,535.9960,529.2600,531.3200,1279288
2014-12-02,533.5100,535.5000,529.8000,533.7500,1522481
2014-12-01,538.9000,541.4100,531.8600,533.8000,2109599
2014-11-28,540.6200,542.0000,536.6000,541.8300,1145231
2014-11-26,540.8800,541.5500,537.0420,540.3700,1519503
2014-11-25,539.0000,543.9800,538.6020,541.0800,1784967
2014-11-24,537.6500,542.7000,535.6200,539.2700,1701682
2014-11-21,541.6100,542.1400,536.5600,537.5000,2218249
2014-11-20,531.2500,535.1100,531.0800,534.8300,1559131
2014-11-19,535.0000,538.2400,530.0800,536.9900,1388440
2014-11-18,537.5000,541.9400,534.1700,535.0300,1957664
2014-11-17,543.5800,543.7900,534.0610,536.5100,1721282
2014-11-14,546.6800,546.6800,542.1500,544.4000,1285991
2014-11-13,549.8000,549.8000,543.4800,545.3800,1335719
2014-11-12,550.3900,550.4600,545.1700,547.3100,1126594
2014-11-11,548.4900,551.9399,546.3000,550.2900,964866
2014-11-10,541.4600,549.5900,541.0200,547.4900,1131546
2014-11-07,546.2100,546.2100,538.6700,541.0100,1629259
2014-11-06,545.5000,546.8850,540.9700,542.0400,1329604
2014-11-05,556.8000,556.8000,544.0500,545.9200,2026740
2014-11-04,553.0000,555.5000,549.3000,554.1100,1240761
2014-11-03,555.5000,557.9000,553.2300,555.2200,1378511
2014-10-31,559.3500,559.5700,554.7500,559.0800,2032887
2014-10-30,548.9500,552.8000,543.5100,550.3100,1451667
2014-10-29,550.0000,554.1900,546.9800,549.3300,1767107
2014-10-28,543.0000,548.9800,541.6200,548.9000,1273372
2014-10-27,537.0300,544.4100,537.0300,540.7700,1184973
2014-10-24,544.3600,544.8800,535.7900,539.7800,1972047
2014-10-23,539.3200,547.2200,535.8500,543.9800,2345296
2014-10-22,529.8900,539.8000,528.8000,532.7100,2917183
2014-10-21,525.1900,526.7900,519.1100,526.5400,2332531
2014-10-20,509.4500,521.7600,508.1000,520.8400,2605505
2014-10-17,527.2500,530.9800,508.5300,511.1700,5530674
2014-10-16,519.0000,529.4300,515.0000,524.5100,3698423
2014-10-15,531.0100,532.8000,518.3000,530.0300,3712536
2014-10-14,538.9000,547.1900,533.1695,537.9400,2217230
2014-10-13,544.9900,549.5000,533.1000,533.2100,2578676
2014-10-10,557.7200,565.1299,544.0500,544.4900,3078634
2014-10-09,571.1800,571.4900,559.0600,560.8800,2519693
2014-10-08,565.5700,573.8800,557.4900,572.5000,1987888
2014-10-07,574.4000,575.2700,563.7400,563.7400,1906427
2014-10-06,578.8000,581.0000,574.4400,577.3500,1211320
2014-10-03,573.0500,577.2250,572.5000,575.2800,1138636
2014-10-02,567.3100,571.9100,563.3200,570.0800,1175307
2014-10-01,576.0100,577.5799,567.0100,568.2700,1445027
2014-09-30,576.9300,579.8500,572.8500,577.3600,1618437
2014-09-29,571.7500,578.1900,571.1700,576.3600,1281204
2014-09-26,576.0600,579.2500,574.6600,577.1000,1439807
2014-09-25,587.5500,587.9800,574.1800,575.0600,1915643
2014-09-24,581.4600,589.6300,580.5200,587.9900,1721085
2014-09-23,586.8500,586.8500,581.0000,581.1300,1467400
2014-09-22,593.8200,593.9490,583.4600,587.3700,1684900
2014-09-19,591.5000,596.4800,589.5000,596.0800,3726400
2014-09-18,587.0000,589.5400,585.0000,589.2700,1440600
2014-09-17,580.0100,587.5199,578.7750,584.7700,1688200
2014-09-16,572.7600,581.5000,572.6600,579.9500,1476300
2014-09-15,572.9400,574.9500,568.2100,573.1000,1593200
2014-09-12,581.0000,581.6400,574.4600,575.6200,1597300
2014-09-11,580.3600,581.8100,576.2600,581.3500,1217700
2014-09-10,581.5000,583.5000,576.9400,583.1000,974700
2014-09-09,588.9000,589.0000,580.0000,581.0100,1283700
2014-09-08,586.6000,591.7700,586.3000,589.7200,1427100
2014-09-05,583.9800,586.5500,581.9500,586.0800,1627900
2014-09-04,580.0000,586.0000,579.2200,581.9800,1454200
2014-09-03,580.0000,582.9900,575.0000,577.9400,1211800
2014-09-02,571.8500,577.8300,571.1900,577.3300,1574100
2014-08-29,571.3300,572.0400,567.0692,571.6000,1080800
2014-08-28,569.5600,573.2500,567.1000,569.2000,1289400
2014-08-27,577.2700,578.4900,570.1030,571.0000,1698700
2014-08-26,581.2600,581.8000,576.5800,577.8600,1635200
2014-08-25,584.7200,585.0000,579.0000,580.2000,1357700
2014-08-22,583.5900,585.2360,580.6400,582.5600,786900
2014-08-21,583.8200,584.5000,581.1400,583.3700,912300
2014-08-20,585.8800,586.7000,582.5700,584.4900,1033900
2014-08-19,585.0000,587.3400,584.0000,586.8600,976000
2014-08-18,576.1100,584.5100,576.0000,582.1600,1280600
2014-08-15,577.8600,579.3800,570.5200,573.4800,1515000
2014-08-14,576.1800,577.9000,570.8800,574.6500,982800
2014-08-13,567.3100,575.0000,565.7500,574.7800,1437900
2014-08-12,564.5200,565.9000,560.8800,562.7300,1537800
2014-08-11,569.9900,570.4900,566.0000,567.8800,1211400
2014-08-08,563.5600,570.2500,560.3500,568.7700,1490700
2014-08-07,568.0000,569.8900,561.1000,563.3600,1107900
2014-08-06,561.7800,570.7000,560.0000,566.3740,1330700
2014-08-05,570.0500,571.9800,562.6100,565.0700,1547000
2014-08-04,569.0400,575.3500,564.1000,573.1500,1423400
2014-08-01,570.4000,575.9599,562.8500,566.0700,1949900
2014-07-31,580.6000,583.6499,570.0000,571.6000,2097000
2014-07-30,586.5500,589.5000,584.0000,587.4200,1013700
2014-07-29,588.7500,589.7000,583.5150,585.6100,1346200
2014-07-28,588.0700,592.5000,584.7533,590.6000,984100
2014-07-25,590.4000,591.8600,587.0300,589.0200,929900
2014-07-24,596.4500,599.5000,591.7700,593.3500,1032300
2014-07-23,593.2300,597.8500,592.5000,595.9800,1229800
2014-07-22,590.7200,599.6500,590.6000,594.7400,1694500
2014-07-21,591.7500,594.4000,585.2326,589.4700,2056500
2014-07-18,593.0000,596.8000,582.0000,595.0800,4003200
2014-07-17,579.5300,580.9900,568.6100,573.7299,3008300
2014-07-16,588.0000,588.4000,582.2000,582.6600,1393300
2014-07-15,585.7400,585.8045,576.5600,584.7800,1618600
2014-07-14,582.6000,585.2100,578.0300,584.8700,1849000
2014-07-11,571.9100,580.8500,571.4200,579.1800,1617300
2014-07-10,565.9100,576.5900,565.0100,571.1000,1353000
2014-07-09,571.5800,576.7200,569.3760,576.0800,1113700
2014-07-08,577.6600,579.5284,566.1350,571.0900,1904300
2014-07-07,583.7600,586.4299,579.5900,582.2500,1061700
2014-07-03,583.3500,585.0100,580.9200,584.7300,712200
2014-07-02,583.3500,585.4399,580.3900,582.3350,1053500
2014-07-01,578.3200,584.4000,576.6500,582.6700,1444000
2014-06-30,578.6600,579.5700,574.7500,575.2800,1310200
2014-06-27,577.1800,579.8700,573.8000,577.2400,2230800
2014-06-26,581.0000,582.4500,571.8500,576.0000,1737200
2014-06-25,565.2600,579.9600,565.2200,578.6500,1964000
2014-06-24,565.1900,572.6460,561.0100,564.6200,2201100
2014-06-23,555.1500,565.0000,554.2500,564.9500,1532600
2014-06-20,556.8500,557.5800,550.3915,556.3600,4496000
2014-06-19,554.2400,555.0000,548.5100,554.9000,2450100
2014-06-18,544.8600,553.5600,544.0000,553.3700,1737000
2014-06-17,544.2000,545.3200,539.3300,543.0100,1440600
2014-06-16,549.2600,549.6200,541.5200,544.2800,1697900
2014-06-13,552.2600,552.3000,545.5600,551.7600,1217200
2014-06-12,557.3000,557.9900,548.4600,551.3500,1454500
2014-06-11,558.0000,559.8800,555.0201,558.8400,1097100
2014-06-10,560.5100,563.6000,557.9000,560.5500,1348000
2014-06-09,557.1500,562.9000,556.0400,562.1200,1463500
2014-06-06,558.0600,558.0600,548.9300,556.3300,1732000
2014-06-05,546.4000,554.9500,544.4500,553.9000,1684500
2014-06-04,541.5000,548.6100,538.7500,544.6600,1811500
2014-06-03,550.9900,552.3400,542.5500,544.9400,1861500
2014-06-02,560.7000,560.9000,545.7300,553.9300,1431100
2014-05-30,560.8000,561.3500,555.9100,559.8900,1766300
2014-05-29,563.3500,564.0000,558.7100,560.0800,1350400
2014-05-28,564.5700,567.8400,561.0000,561.6800,1647500
2014-05-27,556.0000,566.0000,554.3500,565.9500,2098400
2014-05-23,547.2600,553.6400,543.7000,552.7000,1926900
2014-05-22,541.1300,547.5999,540.7800,545.0600,1611400
2014-05-21,532.9000,539.1828,531.9100,538.9400,1193000
2014-05-20,529.7400,536.2300,526.3000,529.7700,1779900
2014-05-19,519.7000,529.7800,517.5830,528.8600,1274300
2014-05-16,521.3900,521.8000,515.4400,520.6300,1481200
2014-05-15,525.7000,525.8700,517.4200,519.9800,1699700
2014-05-14,533.0000,533.0000,525.2900,526.6500,1188500
2014-05-13,530.8900,536.0700,529.5100,533.0900,1648900
2014-05-12,523.5100,530.1900,519.0100,529.9200,1907300
2014-05-09,510.7500,519.9000,504.2000,518.7300,2432800
2014-05-08,508.4600,517.2300,506.4500,511.0000,2015800
2014-05-07,515.7900,516.6800,503.3000,509.9600,3215500
2014-05-06,525.2300,526.8100,515.0600,515.1400,1684400
2014-05-05,524.8200,528.9000,521.3200,527.8100,1021300
2014-05-02,533.7600,533.9999,525.6100,527.9300,1683900
2014-05-01,527.1100,532.9300,523.8800,531.3500,1900300
2014-04-30,527.6000,528.0000,522.5200,526.6600,1746400
2014-04-29,516.9000,529.4600,516.3200,527.7000,2691700
2014-04-28,517.1800,518.6000,502.8000,517.1500,3326400
2014-04-25,522.5100,524.7000,515.4200,516.1800,2094600
2014-04-24,530.0700,531.6500,522.1200,525.1600,1878000
2014-04-23,533.7900,533.8700,526.2500,526.9400,2046700
2014-04-22,528.6400,537.2300,527.5100,534.8100,2358900
2014-04-21,536.1000,536.7000,525.6000,528.6200,2559700
2014-04-17,548.8100,549.5000,531.1500,536.1000,6790900
2014-04-16,543.0000,557.0000,540.0000,556.5400,4879900
2014-04-15,536.8200,538.4500,518.4601,536.4400,3844500
2014-04-14,538.2500,544.1000,529.5610,532.5200,2568000
2014-04-11,532.5500,540.0000,526.5300,530.6000,3914100
2014-04-10,565.0000,565.0000,539.9000,540.9500,4025800
2014-04-09,559.6200,565.3700,552.9500,564.1400,3321700
2014-04-08,542.6000,555.0000,541.6100,554.9000,3142600
2014-04-07,540.7400,548.4800,527.1500,538.1500,4389600
2014-04-04,574.6500,577.7700,543.0000,543.1400,6351900
2014-04-03,569.8500,587.2800,564.1300,569.7400,5085200
2014-04-02,565.1060,604.8300,562.1900,567.0000,146700
2014-04-01,558.7100,568.4500,558.7100,567.1600,7900
2014-03-31,566.8900,567.0000,556.9300,556.9700,10800
2014-03-28,561.2000,566.4300,558.6700,559.9900,41100
2014-03-27,568.0000,568.0000,552.9200,558.4600,13100
